epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
267,114289,0.95381,2.16592,1.05901,1.09085,0.70464,0.5951,0.6536,0.49299,0.69197,0.57733,0.62535,0.41047,0.91586,2.02909,0.89041,1.09945,0.005611,0.005611,0.005611
268,115138,0.94745,2.1602,1.05788,1.08908,0.70526,0.59473,0.65395,0.4931,0.69613,0.57569,0.62587,0.41063,0.91575,2.02798,0.89046,1.09912,0.0055945,0.0055945,0.0055945
269,115982,0.95365,2.16689,1.06218,1.09163,0.70943,0.59339,0.65402,0.49317,0.70264,0.57165,0.62679,0.41098,0.91586,2.02781,0.88987,1.0992,0.005578,0.005578,0.005578
270,116816,0.94791,2.15964,1.05876,1.08999,0.70842,0.59568,0.65419,0.49345,0.70243,0.57179,0.62726,0.41095,0.91521,2.02727,0.88976,1.09882,0.0055615,0.0055615,0.0055615
271,117658,0.9506,2.16969,1.06332,1.0905,0.70412,0.59819,0.65474,0.49391,0.69521,0.57867,0.62769,0.41229,0.9149,2.02656,0.88994,1.09857,0.005545,0.005545,0.005545
272,118502,0.9495,2.16574,1.05884,1.08831,0.70668,0.59659,0.65509,0.49426,0.70236,0.5736,0.62776,0.41215,0.91471,2.026,0.88923,1.09851,0.0055285,0.0055285,0.0055285
273,119342,0.95062,2.16478,1.06085,1.09133,0.70649,0.59659,0.65532,0.49441,0.70211,0.57508,0.62804,0.41214,0.9147,2.02518,0.88922,1.09872,0.005512,0.005512,0.005512
274,120185,0.95122,2.17615,1.05836,1.09014,0.70527,0.59799,0.65535,0.4944,0.70249,0.57526,0.62789,0.41197,0.91492,2.02481,0.88916,1.09882,0.0054955,0.0054955,0.0054955
275,121027,0.95392,2.17305,1.05502,1.08874,0.70852,0.59707,0.65574,0.49479,0.69878,0.57786,0.62842,0.41235,0.91488,2.02403,0.88867,1.09879,0.005479,0.005479,0.005479
276,121862,0.95231,2.17443,1.06066,1.09028,0.69982,0.60061,0.6559,0.49514,0.69468,0.58116,0.62839,0.41208,0.91463,2.02392,0.88828,1.09838,0.0054625,0.0054625,0.0054625
277,122701,0.94749,2.1617,1.05586,1.08655,0.69955,0.60223,0.65573,0.49465,0.69169,0.58074,0.62808,0.41217,0.91479,2.0237,0.88824,1.09844,0.005446,0.005446,0.005446
278,123537,0.95195,2.17445,1.05845,1.09061,0.69287,0.60317,0.65587,0.4948,0.69759,0.57684,0.62838,0.41252,0.915,2.02326,0.8881,1.09857,0.0054295,0.0054295,0.0054295
279,124377,0.94875,2.15899,1.05007,1.08724,0.69535,0.60104,0.65568,0.49475,0.6944,0.57799,0.62836,0.41239,0.91493,2.02268,0.8877,1.09828,0.005413,0.005413,0.005413
280,125217,0.94809,2.16479,1.05453,1.08985,0.703,0.59938,0.65613,0.49527,0.69299,0.57879,0.62819,0.41247,0.91466,2.02219,0.88775,1.09814,0.0053965,0.0053965,0.0053965
281,126053,0.95248,2.1724,1.05705,1.09094,0.70497,0.6002,0.65616,0.49514,0.69578,0.58187,0.62815,0.4126,0.91472,2.02254,0.88661,1.09835,0.00538,0.00538,0.00538
282,126896,0.95107,2.17228,1.05232,1.09172,0.69871,0.60455,0.65655,0.49539,0.68949,0.58609,0.62861,0.4129,0.91451,2.02154,0.88652,1.09801,0.0053635,0.0053635,0.0053635
283,127733,0.94868,2.16369,1.05023,1.08895,0.70082,0.60455,0.65721,0.49546,0.69047,0.58598,0.62833,0.41267,0.91428,2.0214,0.88635,1.09742,0.005347,0.005347,0.005347
284,128573,0.95289,2.17449,1.05807,1.09039,0.70005,0.60466,0.65711,0.49538,0.69338,0.58315,0.62815,0.41256,0.9144,2.02105,0.88642,1.09751,0.0053305,0.0053305,0.0053305
285,129412,0.94877,2.16302,1.05329,1.08781,0.69677,0.60638,0.6574,0.49564,0.6921,0.58311,0.62823,0.41284,0.91427,2.02123,0.88593,1.09737,0.005314,0.005314,0.005314
286,130252,0.95075,2.15937,1.05166,1.08808,0.69917,0.6037,0.65765,0.49566,0.69132,0.58417,0.62848,0.41289,0.91444,2.02016,0.88567,1.09718,0.0052975,0.0052975,0.0052975
287,131096,0.94516,2.15784,1.04809,1.08589,0.69593,0.60695,0.65772,0.49566,0.68896,0.58615,0.62867,0.41287,0.91417,2.01998,0.88553,1.09679,0.005281,0.005281,0.005281
288,131938,0.94838,2.16292,1.0517,1.08769,0.69387,0.60958,0.658,0.49596,0.69145,0.58404,0.6287,0.41312,0.91371,2.01883,0.88526,1.09618,0.0052645,0.0052645,0.0052645
289,132779,0.94958,2.16806,1.05453,1.08938,0.7007,0.60384,0.65899,0.49656,0.69499,0.58166,0.62963,0.41375,0.91337,2.01842,0.88474,1.09588,0.005248,0.005248,0.005248
290,133620,0.94679,2.15906,1.04941,1.08683,0.70537,0.60102,0.65916,0.49675,0.69927,0.58037,0.63,0.4138,0.91305,2.01821,0.88484,1.09581,0.0052315,0.0052315,0.0052315
291,134460,0.94408,2.15405,1.04663,1.0874,0.70562,0.60036,0.65859,0.49677,0.6997,0.57984,0.62966,0.4136,0.91316,2.01812,0.88435,1.09592,0.005215,0.005215,0.005215
292,135299,0.94768,2.15905,1.04531,1.08688,0.70684,0.60089,0.65888,0.4971,0.69964,0.57838,0.62979,0.4134,0.91302,2.01763,0.88414,1.09585,0.0051985,0.0051985,0.0051985
293,136136,0.94229,2.15118,1.0468,1.08463,0.69535,0.60826,0.65888,0.49707,0.69713,0.58031,0.62965,0.4135,0.91303,2.01777,0.88373,1.09569,0.005182,0.005182,0.005182
294,136977,0.94407,2.15279,1.04203,1.08467,0.69868,0.60141,0.65907,0.49703,0.70116,0.57473,0.63001,0.41363,0.91275,2.01763,0.88363,1.09534,0.0051655,0.0051655,0.0051655
295,137818,0.9461,2.16612,1.04569,1.08503,0.69899,0.60483,0.65948,0.49704,0.69585,0.58087,0.63049,0.41369,0.91278,2.01757,0.88333,1.09502,0.005149,0.005149,0.005149
296,138657,0.95014,2.17104,1.0525,1.08834,0.69911,0.60588,0.65911,0.49706,0.69669,0.58138,0.63091,0.41376,0.91283,2.01815,0.88347,1.0952,0.0051325,0.0051325,0.0051325
297,139496,0.94377,2.14873,1.04221,1.08537,0.69859,0.60668,0.65899,0.49715,0.69575,0.58163,0.63078,0.41353,0.9128,2.0177,0.88325,1.09533,0.005116,0.005116,0.005116
298,140336,0.94462,2.14996,1.04501,1.08646,0.70048,0.60526,0.65842,0.49675,0.69286,0.58413,0.63053,0.41326,0.91246,2.0164,0.8836,1.09523,0.0050995,0.0050995,0.0050995
299,141177,0.94703,2.15539,1.04266,1.08568,0.70051,0.60057,0.65867,0.49663,0.69408,0.58048,0.63028,0.41341,0.91199,2.01591,0.88363,1.09479,0.005083,0.005083,0.005083
300,142017,0.94379,2.15256,1.04307,1.08581,0.69919,0.60249,0.65891,0.49688,0.69014,0.58317,0.63067,0.41361,0.91157,2.01604,0.88342,1.09432,0.0050665,0.0050665,0.0050665
301,142856,0.94388,2.14481,1.03698,1.08391,0.69815,0.60312,0.65879,0.49723,0.69101,0.58388,0.63049,0.41353,0.91189,2.01609,0.88335,1.09446,0.00505,0.00505,0.00505
302,143695,0.9428,2.15013,1.03826,1.08423,0.70163,0.60058,0.65898,0.49737,0.69392,0.58248,0.63115,0.41386,0.91174,2.01558,0.88303,1.09427,0.0050335,0.0050335,0.0050335
303,144535,0.94792,2.16395,1.04082,1.08583,0.70488,0.60318,0.65918,0.4973,0.6951,0.58565,0.63123,0.41397,0.9112,2.01539,0.88275,1.09383,0.005017,0.005017,0.005017
304,145358,0.94371,2.14893,1.03625,1.08381,0.69994,0.60301,0.65931,0.49741,0.69229,0.58415,0.63098,0.41422,0.91127,2.01526,0.88225,1.09383,0.0050005,0.0050005,0.0050005
305,146196,0.94243,2.14915,1.03971,1.08401,0.69743,0.6061,0.65957,0.49771,0.69492,0.58255,0.63121,0.41431,0.91148,2.01413,0.88172,1.09382,0.004984,0.004984,0.004984
306,147026,0.9428,2.14793,1.03669,1.08335,0.70211,0.6028,0.65935,0.49783,0.69223,0.58385,0.63129,0.41443,0.91103,2.01463,0.88135,1.09338,0.0049675,0.0049675,0.0049675
307,147857,0.94428,2.15091,1.03909,1.08365,0.70303,0.60171,0.65907,0.49761,0.69271,0.58374,0.63117,0.41437,0.91122,2.0141,0.8812,1.09348,0.004951,0.004951,0.004951
308,148681,0.94138,2.15219,1.03297,1.08333,0.70349,0.60113,0.65963,0.49772,0.69509,0.58143,0.63153,0.41438,0.91107,2.01416,0.88112,1.09347,0.0049345,0.0049345,0.0049345
309,149520,0.94275,2.14742,1.03735,1.08352,0.69097,0.61084,0.65991,0.49736,0.69565,0.58213,0.63144,0.41474,0.91144,2.01341,0.88101,1.09379,0.004918,0.004918,0.004918
310,150355,0.93871,2.14343,1.03621,1.08231,0.70358,0.60622,0.66027,0.49799,0.69466,0.58648,0.63223,0.41512,0.91122,2.01272,0.88086,1.09406,0.0049015,0.0049015,0.0049015
311,151175,0.94335,2.14513,1.03557,1.08277,0.70337,0.60813,0.66011,0.4979,0.69469,0.58847,0.63245,0.41515,0.91078,2.01238,0.88008,1.09391,0.004885,0.004885,0.004885
312,151994,0.94022,2.13832,1.02787,1.07993,0.70631,0.60561,0.66014,0.49794,0.70099,0.58532,0.63212,0.4151,0.91034,2.01175,0.87924,1.09353,0.0048685,0.0048685,0.0048685
313,152840,0.94095,2.14178,1.02774,1.08046,0.70664,0.60499,0.66086,0.49856,0.69701,0.58715,0.63327,0.41582,0.91002,2.01131,0.8791,1.09321,0.004852,0.004852,0.004852
314,153680,0.94167,2.15136,1.03414,1.0828,0.70735,0.60456,0.66127,0.49889,0.70554,0.58336,0.6336,0.41625,0.91027,2.01085,0.87902,1.09322,0.0048355,0.0048355,0.0048355
315,154517,0.94195,2.14339,1.03195,1.08215,0.706,0.60601,0.66071,0.49857,0.69561,0.58861,0.63343,0.41617,0.91003,2.01028,0.87886,1.09299,0.004819,0.004819,0.004819
316,155354,0.94144,2.14958,1.03449,1.08341,0.70575,0.6066,0.66074,0.49858,0.69711,0.58757,0.63299,0.41613,0.90999,2.01148,0.87878,1.09282,0.0048025,0.0048025,0.0048025
317,156197,0.93949,2.14631,1.02804,1.08154,0.70579,0.6067,0.66075,0.49861,0.69673,0.58842,0.63293,0.41613,0.90961,2.01061,0.87827,1.0924,0.004786,0.004786,0.004786
318,157039,0.93776,2.13992,1.02751,1.08184,0.70644,0.60703,0.66117,0.49885,0.69552,0.58963,0.6331,0.41627,0.90888,2.0105,0.87769,1.09194,0.0047695,0.0047695,0.0047695
319,157883,0.93766,2.13873,1.02223,1.07865,0.70287,0.60927,0.66131,0.49866,0.69449,0.59007,0.63341,0.4163,0.90863,2.01023,0.87733,1.09165,0.004753,0.004753,0.004753
320,158731,0.94548,2.15301,1.03284,1.08208,0.70594,0.6069,0.66126,0.49894,0.69977,0.5862,0.63354,0.41608,0.90853,2.01011,0.87704,1.09159,0.0047365,0.0047365,0.0047365
321,159575,0.94189,2.14031,1.02518,1.08176,0.70359,0.60987,0.66148,0.49898,0.6979,0.58844,0.63376,0.41624,0.90887,2.01036,0.87683,1.09195,0.00472,0.00472,0.00472
322,160394,0.93839,2.13855,1.02846,1.08162,0.70448,0.60824,0.66161,0.49888,0.70105,0.5876,0.63413,0.41668,0.90858,2.00972,0.8762,1.09185,0.0047035,0.0047035,0.0047035
323,161235,0.93829,2.14137,1.02861,1.08069,0.70699,0.60664,0.66175,0.49904,0.69917,0.58926,0.63452,0.41696,0.90848,2.00867,0.87604,1.09163,0.004687,0.004687,0.004687
324,162081,0.93994,2.14325,1.02928,1.0813,0.70256,0.61063,0.662,0.4993,0.69189,0.59438,0.63462,0.41722,0.90848,2.00748,0.87529,1.09122,0.0046705,0.0046705,0.0046705
325,162911,0.93698,2.14469,1.0262,1.08015,0.69991,0.61228,0.66256,0.49976,0.69133,0.594,0.63474,0.4173,0.90803,2.00718,0.87496,1.09059,0.004654,0.004654,0.004654
326,163752,0.93474,2.13187,1.02302,1.07739,0.70872,0.60798,0.66323,0.50024,0.70142,0.58983,0.63572,0.41733,0.90842,2.00614,0.87516,1.09048,0.0046375,0.0046375,0.0046375
327,164600,0.93383,2.12681,1.01938,1.0791,0.70612,0.60965,0.66286,0.50028,0.70516,0.58822,0.6353,0.41684,0.90817,2.00521,0.87476,1.09049,0.004621,0.004621,0.004621
328,165440,0.93695,2.13994,1.02143,1.07877,0.71083,0.6079,0.66281,0.50054,0.70182,0.58887,0.63479,0.41713,0.90802,2.00481,0.87446,1.0903,0.0046045,0.0046045,0.0046045
329,166281,0.93191,2.11731,1.01684,1.07792,0.70904,0.60936,0.66369,0.50132,0.70266,0.58955,0.63524,0.41747,0.90817,2.00479,0.87443,1.09053,0.004588,0.004588,0.004588
330,167115,0.93656,2.13706,1.01863,1.08007,0.70914,0.60892,0.66364,0.50133,0.70188,0.59072,0.63645,0.41791,0.90813,2.00402,0.87432,1.0907,0.0045715,0.0045715,0.0045715
331,167963,0.93355,2.12673,1.01787,1.07822,0.71237,0.60742,0.66402,0.50169,0.70265,0.59018,0.63657,0.41775,0.90788,2.00415,0.8742,1.09094,0.004555,0.004555,0.004555
332,168804,0.93494,2.1316,1.02178,1.07976,0.71282,0.60732,0.6641,0.50189,0.70747,0.58869,0.63683,0.41802,0.90748,2.00411,0.87397,1.09073,0.0045385,0.0045385,0.0045385
333,169650,0.93502,2.12903,1.01826,1.07739,0.71282,0.60753,0.6646,0.5022,0.70949,0.58768,0.63665,0.41826,0.90745,2.0041,0.87354,1.09094,0.004522,0.004522,0.004522
334,170494,0.93439,2.12544,1.01997,1.07963,0.71198,0.60824,0.66513,0.5026,0.70965,0.58773,0.63746,0.4187,0.90734,2.00297,0.8733,1.09043,0.0045055,0.0045055,0.0045055
335,171337,0.93393,2.12167,1.018,1.07749,0.71024,0.61019,0.66582,0.50299,0.70593,0.58936,0.63787,0.41929,0.90687,2.00205,0.87354,1.09006,0.004489,0.004489,0.004489
336,172184,0.93405,2.1221,1.01575,1.07648,0.71488,0.60694,0.66601,0.50297,0.70474,0.58959,0.63833,0.41944,0.90656,2.00209,0.87349,1.08983,0.0044725,0.0044725,0.0044725
337,173026,0.9331,2.12675,1.0143,1.07945,0.71343,0.60668,0.66554,0.5028,0.70585,0.58812,0.63782,0.41911,0.90628,2.00168,0.87352,1.08977,0.004456,0.004456,0.004456
338,173868,0.93196,2.12825,1.01138,1.07603,0.71502,0.60611,0.66553,0.50285,0.71023,0.58793,0.63805,0.41928,0.90597,2.00113,0.87307,1.08929,0.0044395,0.0044395,0.0044395
339,174711,0.93025,2.11798,1.01516,1.07694,0.7143,0.60793,0.66541,0.50275,0.71168,0.5868,0.63748,0.41927,0.9058,2.0012,0.87256,1.0892,0.004423,0.004423,0.004423
340,175554,0.93096,2.1186,1.01355,1.07893,0.71589,0.60637,0.66605,0.50293,0.70755,0.58828,0.63752,0.4197,0.90579,2.00068,0.87238,1.08931,0.0044065,0.0044065,0.0044065
341,176370,0.9321,2.12221,1.01324,1.07794,0.71393,0.6075,0.66577,0.50266,0.70737,0.58828,0.6375,0.41946,0.90591,2.00094,0.87145,1.08921,0.00439,0.00439,0.00439
342,177212,0.93919,2.14306,1.02201,1.08009,0.70731,0.6122,0.66548,0.50269,0.70579,0.58813,0.63723,0.41922,0.90576,2.00001,0.87046,1.08915,0.0043735,0.0043735,0.0043735
343,178033,0.93389,2.12375,1.0137,1.07767,0.7117,0.60954,0.66563,0.50296,0.71123,0.58564,0.63767,0.41938,0.90589,1.99933,0.87037,1.08952,0.004357,0.004357,0.004357
344,178869,0.93002,2.11978,1.00973,1.07499,0.71105,0.60938,0.66607,0.50314,0.70921,0.58726,0.63766,0.41943,0.90612,1.99964,0.8702,1.08941,0.0043405,0.0043405,0.0043405
345,179684,0.93194,2.12267,1.00994,1.07656,0.71112,0.61146,0.66621,0.50319,0.70464,0.59001,0.63746,0.41945,0.90603,1.99949,0.86973,1.08909,0.004324,0.004324,0.004324
346,180523,0.92979,2.11771,1.00945,1.07522,0.70834,0.61225,0.66571,0.50292,0.70556,0.59033,0.63797,0.41919,0.90601,1.99986,0.86931,1.08897,0.0043075,0.0043075,0.0043075
347,181364,0.93105,2.11714,1.00782,1.07469,0.70734,0.61451,0.66637,0.50303,0.71447,0.58465,0.63785,0.41915,0.9061,1.99912,0.86909,1.08878,0.004291,0.004291,0.004291
348,182203,0.93158,2.12233,1.00926,1.07606,0.70586,0.61355,0.66661,0.50342,0.71184,0.58593,0.63854,0.41933,0.90567,1.9999,0.86902,1.08845,0.0042745,0.0042745,0.0042745
349,183042,0.9341,2.11789,1.01075,1.07674,0.70493,0.61592,0.66682,0.50348,0.70362,0.59206,0.63882,0.41926,0.90497,1.99894,0.86856,1.08785,0.004258,0.004258,0.004258
350,183881,0.92878,2.11502,1.00365,1.07306,0.70578,0.61474,0.66686,0.5036,0.70032,0.59376,0.63874,0.41943,0.90503,1.99827,0.86823,1.08776,0.0042415,0.0042415,0.0042415
351,184718,0.92553,2.10775,1.00116,1.07156,0.70787,0.61383,0.66695,0.50374,0.69818,0.59486,0.63867,0.41958,0.90506,1.99779,0.86781,1.08759,0.004225,0.004225,0.004225
352,185558,0.9289,2.11068,1.00456,1.07412,0.71169,0.61062,0.66675,0.50402,0.70485,0.59143,0.63869,0.41986,0.90453,1.99695,0.86733,1.08718,0.0042085,0.0042085,0.0042085
353,186394,0.9297,2.1185,1.00436,1.07411,0.71186,0.61208,0.66716,0.50443,0.70065,0.59284,0.63883,0.41976,0.90454,1.99657,0.867,1.08734,0.004192,0.004192,0.004192
354,187233,0.92917,2.1179,1.00208,1.07414,0.70993,0.61269,0.66687,0.50453,0.70686,0.58978,0.63892,0.41945,0.90433,1.99619,0.86662,1.08723,0.0041755,0.0041755,0.0041755
355,188069,0.92595,2.10451,1.00124,1.07244,0.70965,0.61266,0.66712,0.50521,0.7121,0.58606,0.63915,0.41985,0.90414,1.99625,0.86624,1.08721,0.004159,0.004159,0.004159
356,188910,0.92972,2.11539,1.0085,1.07499,0.71304,0.61123,0.66733,0.50521,0.71613,0.58311,0.63894,0.42013,0.9041,1.99611,0.86555,1.08706,0.0041425,0.0041425,0.0041425
357,189748,0.92962,2.11286,1.00195,1.07491,0.71292,0.61304,0.66736,0.50511,0.71304,0.58544,0.63875,0.41981,0.90374,1.99561,0.86508,1.08692,0.004126,0.004126,0.004126
358,190582,0.92758,2.11532,1.00145,1.07333,0.71437,0.61157,0.66752,0.50524,0.71358,0.58503,0.63884,0.41973,0.90376,1.99579,0.86504,1.08647,0.0041095,0.0041095,0.0041095
359,191420,0.92819,2.11693,1.00449,1.07391,0.71541,0.61078,0.66754,0.50539,0.71237,0.58763,0.63919,0.4202,0.90356,1.99515,0.8649,1.08633,0.004093,0.004093,0.004093
360,192259,0.92834,2.11787,1.00283,1.07206,0.71417,0.61185,0.66788,0.50511,0.71172,0.58898,0.63927,0.42032,0.90344,1.99482,0.86472,1.08627,0.0040765,0.0040765,0.0040765
361,193099,0.92635,2.10881,0.9971,1.07248,0.71475,0.61145,0.66798,0.50529,0.71482,0.58736,0.63953,0.4202,0.90288,1.99477,0.86428,1.08578,0.00406,0.00406,0.00406
362,193939,0.92697,2.11316,1.00204,1.07428,0.71097,0.61435,0.66815,0.50554,0.71541,0.58678,0.63976,0.42032,0.90235,1.99426,0.86421,1.08531,0.0040435,0.0040435,0.0040435
363,194767,0.92387,2.09791,0.99427,1.07041,0.7152,0.61092,0.66792,0.50539,0.717,0.58513,0.63964,0.42009,0.90253,1.99505,0.8643,1.08531,0.004027,0.004027,0.004027
364,195607,0.9245,2.10461,0.99712,1.07127,0.71813,0.60993,0.6685,0.50584,0.71601,0.58776,0.64052,0.42038,0.90253,1.99448,0.86391,1.08514,0.0040105,0.0040105,0.0040105
365,196443,0.92795,2.12472,1.00017,1.07295,0.72161,0.60807,0.66919,0.50671,0.71602,0.58768,0.64085,0.42103,0.90211,1.99346,0.86348,1.08468,0.003994,0.003994,0.003994
366,197280,0.92526,2.10835,0.99835,1.07109,0.72367,0.60694,0.66957,0.50686,0.71774,0.58682,0.64132,0.42095,0.90179,1.99308,0.86307,1.08432,0.0039775,0.0039775,0.0039775
367,198112,0.92272,2.10177,0.99365,1.06909,0.7207,0.60868,0.66933,0.50662,0.71838,0.58666,0.64127,0.42072,0.90161,1.99306,0.86292,1.08419,0.003961,0.003961,0.003961
368,198951,0.92442,2.1057,0.99553,1.07081,0.72468,0.6075,0.66984,0.50689,0.71805,0.5875,0.64168,0.42122,0.90154,1.9927,0.86239,1.0839,0.0039445,0.0039445,0.0039445
369,199793,0.92312,2.1096,0.99656,1.0716,0.71701,0.61247,0.6701,0.50713,0.71758,0.58845,0.64197,0.42171,0.90099,1.99225,0.86175,1.08323,0.003928,0.003928,0.003928
370,200624,0.92077,2.09703,0.98948,1.06986,0.71577,0.61388,0.6701,0.50727,0.71639,0.58856,0.6425,0.42238,0.90101,1.99142,0.86184,1.08324,0.0039115,0.0039115,0.0039115
371,201460,0.92296,2.10865,0.99377,1.07168,0.71623,0.6138,0.67032,0.50766,0.71308,0.59048,0.64258,0.42267,0.90079,1.99124,0.86186,1.08344,0.003895,0.003895,0.003895
372,202283,0.93101,2.11315,0.99715,1.07167,0.71415,0.61495,0.67129,0.50806,0.71648,0.58973,0.64302,0.42284,0.90079,1.99053,0.8612,1.08338,0.0038785,0.0038785,0.0038785
373,203120,0.92381,2.10317,0.9915,1.06934,0.7136,0.61457,0.67127,0.50819,0.7169,0.58959,0.64347,0.42299,0.90031,1.98951,0.86121,1.08326,0.003862,0.003862,0.003862
374,203959,0.92303,2.09679,0.98861,1.06972,0.71681,0.61412,0.67189,0.50844,0.71733,0.59118,0.64389,0.42316,0.9004,1.98838,0.86081,1.08334,0.0038455,0.0038455,0.0038455
375,204790,0.92637,2.10026,0.98918,1.06877,0.72001,0.61256,0.67202,0.50894,0.71576,0.59168,0.64401,0.42364,0.90049,1.98786,0.86051,1.08313,0.003829,0.003829,0.003829
376,205631,0.91951,2.09998,0.98527,1.06834,0.72317,0.61063,0.6728,0.5091,0.71983,0.59,0.64488,0.42375,0.90053,1.98781,0.86053,1.08315,0.0038125,0.0038125,0.0038125
377,206465,0.91945,2.08589,0.98485,1.06915,0.72483,0.61082,0.67238,0.50887,0.72057,0.58998,0.64467,0.42346,0.90032,1.98724,0.86042,1.08297,0.003796,0.003796,0.003796
378,207303,0.92259,2.09917,0.98391,1.06886,0.72712,0.60927,0.67244,0.50875,0.72021,0.59033,0.64469,0.4236,0.90028,1.98628,0.86019,1.08282,0.0037795,0.0037795,0.0037795
379,208144,0.92079,2.101,0.99,1.06885,0.72931,0.60937,0.67315,0.50938,0.72242,0.58854,0.64484,0.42387,0.90038,1.98568,0.85953,1.08288,0.003763,0.003763,0.003763
380,208968,0.92301,2.09515,0.98596,1.06916,0.72445,0.61191,0.6724,0.50874,0.71973,0.59121,0.64466,0.42386,0.90017,1.9851,0.85935,1.08281,0.0037465,0.0037465,0.0037465
381,209804,0.91828,2.10037,0.98741,1.06723,0.72657,0.61011,0.67229,0.5088,0.7201,0.59066,0.64492,0.42376,0.90028,1.98508,0.85892,1.08265,0.00373,0.00373,0.00373
382,210625,0.9224,2.0939,0.98659,1.06875,0.72777,0.61082,0.67253,0.50919,0.72085,0.59256,0.64509,0.42382,0.90012,1.98537,0.85918,1.08256,0.0037135,0.0037135,0.0037135
383,211468,0.91782,2.084,0.97934,1.06607,0.7262,0.61289,0.67269,0.50968,0.71595,0.59529,0.64567,0.42428,0.89981,1.98514,0.85902,1.08248,0.003697,0.003697,0.003697
384,212308,0.91919,2.0869,0.97646,1.06597,0.72494,0.61323,0.67257,0.50943,0.71528,0.59489,0.64563,0.42448,0.8997,1.98462,0.85904,1.08233,0.0036805,0.0036805,0.0036805
385,213151,0.9188,2.08395,0.98382,1.06745,0.72246,0.61419,0.67294,0.50978,0.72008,0.5917,0.64579,0.42456,0.8996,1.98372,0.8586,1.082,0.003664,0.003664,0.003664
386,213991,0.92135,2.08884,0.98149,1.06697,0.72145,0.6151,0.6731,0.51017,0.71842,0.59325,0.64598,0.42464,0.89986,1.98361,0.85894,1.08195,0.0036475,0.0036475,0.0036475
387,214814,0.91936,2.09159,0.9783,1.06684,0.72318,0.61472,0.67405,0.51061,0.72119,0.59295,0.64621,0.42496,0.89956,1.98394,0.85879,1.08164,0.003631,0.003631,0.003631
388,215647,0.91607,2.07796,0.97821,1.06946,0.722,0.61517,0.6736,0.51038,0.71514,0.59617,0.64603,0.42526,0.8998,1.983,0.85896,1.08193,0.0036145,0.0036145,0.0036145
389,216472,0.91721,2.0835,0.9737,1.06634,0.72538,0.61195,0.67364,0.51026,0.715,0.59517,0.64605,0.42499,0.89934,1.98232,0.85872,1.08173,0.003598,0.003598,0.003598
390,217295,0.91212,2.07808,0.97557,1.06595,0.71844,0.61754,0.67392,0.51055,0.71091,0.59653,0.64551,0.42496,0.89897,1.98192,0.85842,1.08152,0.0035815,0.0035815,0.0035815
391,218133,0.91148,2.06994,0.9744,1.06482,0.71766,0.61827,0.67403,0.51086,0.70907,0.59856,0.64583,0.42488,0.89895,1.98181,0.85792,1.08153,0.003565,0.003565,0.003565
392,218967,0.91584,2.08799,0.97801,1.06639,0.71556,0.6194,0.67415,0.51092,0.70939,0.59801,0.64616,0.42514,0.89908,1.98159,0.85738,1.08154,0.0035485,0.0035485,0.0035485
393,219806,0.91442,2.07718,0.97289,1.06569,0.71942,0.61879,0.67447,0.51106,0.70885,0.5991,0.64633,0.42502,0.89878,1.98072,0.85717,1.08138,0.003532,0.003532,0.003532
394,220647,0.91437,2.08355,0.96691,1.06365,0.71598,0.62198,0.67505,0.51144,0.71186,0.59727,0.64675,0.42529,0.8984,1.97963,0.85681,1.08093,0.0035155,0.0035155,0.0035155
395,221487,0.91677,2.0867,0.97622,1.0646,0.71629,0.62231,0.67515,0.51155,0.70901,0.60018,0.64706,0.42548,0.89818,1.97969,0.85629,1.08084,0.003499,0.003499,0.003499
396,222325,0.91593,2.08948,0.97696,1.0643,0.71609,0.62215,0.67519,0.51113,0.70524,0.60103,0.64634,0.42506,0.89821,1.97988,0.85561,1.08054,0.0034825,0.0034825,0.0034825
397,223161,0.91389,2.08321,0.97471,1.06435,0.71665,0.62233,0.67534,0.51162,0.70787,0.60024,0.64668,0.42562,0.89823,1.98068,0.8552,1.08051,0.003466,0.003466,0.003466
398,224001,0.91774,2.08425,0.97117,1.06421,0.7146,0.62305,0.67483,0.51111,0.70894,0.59887,0.64571,0.42517,0.89807,1.97972,0.85518,1.08017,0.0034495,0.0034495,0.0034495
399,224841,0.91431,2.08074,0.96801,1.0633,0.71697,0.62031,0.67513,0.51151,0.71221,0.59755,0.64667,0.42584,0.8981,1.9795,0.85489,1.08016,0.003433,0.003433,0.003433
400,225680,0.91501,2.08034,0.96833,1.06497,0.7169,0.62032,0.67571,0.51269,0.71103,0.59779,0.64751,0.42668,0.89781,1.97958,0.85472,1.08002,0.0034165,0.0034165,0.0034165
401,226498,0.91252,2.07297,0.96593,1.06343,0.71591,0.62157,0.67629,0.51285,0.71028,0.59847,0.64802,0.42656,0.89772,1.97871,0.85447,1.0799,0.0034,0.0034,0.0034
402,227333,0.91279,2.0797,0.97092,1.06428,0.71579,0.62164,0.67638,0.51278,0.70632,0.59996,0.64784,0.4266,0.89777,1.97832,0.85366,1.07994,0.0033835,0.0033835,0.0033835
