epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
269,195657,0.89439,2.04588,0.97958,1.06492,0.70933,0.61598,0.67118,0.50984,0.70053,0.59695,0.64211,0.42371,0.88603,1.95598,0.86012,1.08902,0.005578,0.005578,0.005578
270,196375,0.89161,2.03922,0.96871,1.06377,0.71509,0.6102,0.67125,0.50997,0.70525,0.59468,0.64287,0.42396,0.88575,1.95603,0.85984,1.08878,0.0055615,0.0055615,0.0055615
271,197093,0.89103,2.04055,0.96748,1.06063,0.71171,0.61261,0.67121,0.51003,0.7005,0.59814,0.64309,0.42403,0.88561,1.95595,0.85962,1.08852,0.005545,0.005545,0.005545
272,197810,0.88987,2.03465,0.96962,1.06219,0.71264,0.61233,0.67139,0.51046,0.70661,0.59356,0.64274,0.4239,0.88541,1.95497,0.85927,1.08822,0.0055285,0.0055285,0.0055285
273,198528,0.88906,2.03595,0.97035,1.0612,0.70545,0.61612,0.67151,0.51056,0.71061,0.59113,0.64342,0.42442,0.88521,1.95442,0.85882,1.08823,0.005512,0.005512,0.005512
274,199247,0.89335,2.04248,0.97552,1.06545,0.71346,0.613,0.67162,0.51036,0.70713,0.5949,0.64314,0.42402,0.88509,1.9547,0.85852,1.08834,0.0054955,0.0054955,0.0054955
275,199965,0.89257,2.04757,0.96812,1.06283,0.71849,0.60899,0.67203,0.51049,0.7096,0.59133,0.64287,0.42396,0.88465,1.95436,0.85772,1.08809,0.005479,0.005479,0.005479
276,200682,0.89283,2.04312,0.97048,1.06345,0.71836,0.61248,0.67255,0.51085,0.70884,0.5942,0.6433,0.42474,0.88438,1.95365,0.85761,1.08799,0.0054625,0.0054625,0.0054625
277,201399,0.89291,2.03869,0.96488,1.06321,0.71202,0.61608,0.67263,0.51098,0.70763,0.59333,0.64295,0.42419,0.88462,1.95348,0.85701,1.08816,0.005446,0.005446,0.005446
278,202116,0.89706,2.05097,0.97269,1.0655,0.71402,0.61134,0.67241,0.51103,0.71099,0.59059,0.64301,0.4244,0.88468,1.95253,0.85658,1.08836,0.0054295,0.0054295,0.0054295
279,202833,0.89178,2.04001,0.96648,1.05998,0.71265,0.61369,0.67304,0.5113,0.70684,0.59307,0.64397,0.42488,0.88463,1.95177,0.85624,1.088,0.005413,0.005413,0.005413
280,203550,0.89128,2.04274,0.96727,1.06316,0.70919,0.61539,0.67324,0.51146,0.70521,0.59471,0.64417,0.42503,0.88449,1.95159,0.85653,1.08761,0.0053965,0.0053965,0.0053965
281,204269,0.89289,2.04372,0.9699,1.06248,0.70358,0.61938,0.67303,0.51141,0.70319,0.59597,0.64407,0.42498,0.88455,1.95168,0.85668,1.0874,0.00538,0.00538,0.00538
282,204987,0.89032,2.03416,0.96384,1.06371,0.69769,0.62361,0.67298,0.51142,0.70678,0.5935,0.64397,0.425,0.8844,1.95142,0.85651,1.08742,0.0053635,0.0053635,0.0053635
283,205704,0.896,2.04121,0.96609,1.06405,0.69868,0.6224,0.67239,0.51121,0.70449,0.59437,0.64352,0.42418,0.8843,1.95055,0.8566,1.08731,0.005347,0.005347,0.005347
284,206422,0.89066,2.0371,0.9611,1.0598,0.70089,0.62154,0.67315,0.51136,0.70227,0.59639,0.64393,0.42467,0.88442,1.95045,0.85672,1.08749,0.0053305,0.0053305,0.0053305
285,207140,0.8932,2.03895,0.96458,1.06062,0.70163,0.622,0.67333,0.51171,0.69532,0.60171,0.64435,0.42506,0.88462,1.94913,0.85648,1.08748,0.005314,0.005314,0.005314
286,207858,0.88981,2.03308,0.96112,1.06026,0.70653,0.61865,0.67258,0.51104,0.70207,0.59744,0.64404,0.42437,0.88438,1.94894,0.85657,1.08733,0.0052975,0.0052975,0.0052975
287,208576,0.88807,2.0302,0.96164,1.06147,0.70493,0.61862,0.67274,0.51127,0.69836,0.60143,0.64438,0.42469,0.88424,1.94927,0.85643,1.08715,0.005281,0.005281,0.005281
288,209292,0.8879,2.03517,0.9695,1.06211,0.70129,0.62212,0.67353,0.51189,0.69541,0.6017,0.64507,0.42527,0.88427,1.94874,0.85617,1.08682,0.0052645,0.0052645,0.0052645
289,210009,0.88994,2.03534,0.96309,1.06096,0.69992,0.62214,0.67352,0.51197,0.6954,0.60334,0.64587,0.42539,0.88427,1.94985,0.85588,1.08691,0.005248,0.005248,0.005248
290,210727,0.88464,2.02253,0.96008,1.06033,0.69829,0.62465,0.67459,0.51244,0.69332,0.60293,0.64555,0.42542,0.88384,1.94906,0.85559,1.08631,0.0052315,0.0052315,0.0052315
291,211445,0.88811,2.0317,0.9602,1.0612,0.69919,0.62488,0.67421,0.51205,0.69389,0.6039,0.64493,0.42508,0.88334,1.94908,0.85531,1.08574,0.005215,0.005215,0.005215
292,212162,0.89159,2.04003,0.96621,1.06257,0.70475,0.62253,0.67472,0.51253,0.69515,0.60338,0.64547,0.42508,0.88328,1.94923,0.85516,1.08579,0.0051985,0.0051985,0.0051985
293,212879,0.88719,2.03073,0.95618,1.05864,0.70704,0.6221,0.67471,0.51255,0.69816,0.60315,0.64669,0.42573,0.883,1.94957,0.85468,1.08557,0.005182,0.005182,0.005182
294,213597,0.88633,2.025,0.95551,1.05882,0.69883,0.62629,0.67487,0.51263,0.69359,0.60245,0.6459,0.42558,0.88315,1.94897,0.85459,1.08545,0.0051655,0.0051655,0.0051655
295,214314,0.88437,2.02164,0.95538,1.05951,0.70107,0.62646,0.67486,0.51258,0.69561,0.60109,0.64643,0.42572,0.88306,1.94865,0.8543,1.08529,0.005149,0.005149,0.005149
296,215032,0.88851,2.03628,0.96201,1.05937,0.70384,0.6259,0.67526,0.51289,0.70164,0.60183,0.64685,0.42604,0.8827,1.94742,0.85384,1.0852,0.0051325,0.0051325,0.0051325
297,215749,0.88613,2.02448,0.95647,1.05964,0.70114,0.62722,0.6757,0.51321,0.70072,0.6034,0.6471,0.42644,0.88256,1.94735,0.85337,1.08523,0.005116,0.005116,0.005116
298,216467,0.88697,2.02753,0.95839,1.05921,0.70742,0.6242,0.67654,0.51385,0.70099,0.60589,0.64797,0.42688,0.88233,1.94587,0.85298,1.08489,0.0050995,0.0050995,0.0050995
299,217184,0.88341,2.02672,0.9533,1.0577,0.70853,0.62409,0.67638,0.51374,0.70648,0.60204,0.6483,0.42714,0.88238,1.94508,0.8525,1.08493,0.005083,0.005083,0.005083
300,217902,0.88262,2.01458,0.95026,1.05785,0.71226,0.61979,0.67663,0.51415,0.70378,0.60269,0.64877,0.42719,0.88245,1.94585,0.85275,1.0849,0.0050665,0.0050665,0.0050665
301,218619,0.88812,2.01939,0.95709,1.06103,0.70354,0.62629,0.67698,0.51401,0.69737,0.60651,0.64855,0.42717,0.8821,1.94404,0.85266,1.08465,0.00505,0.00505,0.00505
302,219336,0.8814,2.01454,0.94504,1.056,0.70318,0.62609,0.67732,0.51433,0.69922,0.60724,0.64853,0.4271,0.88186,1.9441,0.85218,1.08439,0.0050335,0.0050335,0.0050335
303,220053,0.88529,2.02209,0.94903,1.05906,0.70719,0.62604,0.67745,0.51463,0.7172,0.5968,0.64928,0.42748,0.88138,1.94273,0.85175,1.0841,0.005017,0.005017,0.005017
304,220770,0.88729,2.02657,0.9486,1.05865,0.71172,0.62445,0.67753,0.51499,0.7134,0.59844,0.64865,0.42739,0.88079,1.94235,0.8513,1.08359,0.0050005,0.0050005,0.0050005
305,221488,0.88279,2.01841,0.94778,1.05659,0.69687,0.63156,0.67727,0.51501,0.68858,0.6104,0.64908,0.42779,0.88065,1.9422,0.85123,1.08328,0.004984,0.004984,0.004984
306,222204,0.88355,2.01442,0.94923,1.05721,0.69946,0.63251,0.67774,0.51524,0.69497,0.6101,0.64919,0.42772,0.88037,1.94135,0.85083,1.08291,0.0049675,0.0049675,0.0049675
307,222922,0.88295,2.01326,0.9503,1.05888,0.70166,0.63225,0.67796,0.51519,0.69512,0.61006,0.64906,0.42775,0.88006,1.94049,0.85101,1.08282,0.004951,0.004951,0.004951
308,223639,0.88187,2.01545,0.94355,1.05585,0.70442,0.62891,0.67744,0.51505,0.69674,0.60978,0.64901,0.42779,0.88011,1.9397,0.85087,1.08282,0.0049345,0.0049345,0.0049345
309,224356,0.88172,2.01221,0.94859,1.05622,0.69881,0.63157,0.67752,0.51496,0.69609,0.61,0.64935,0.42781,0.88024,1.93981,0.85089,1.08262,0.004918,0.004918,0.004918
310,225072,0.88482,2.02331,0.95122,1.05847,0.70339,0.63009,0.67741,0.51498,0.69852,0.6084,0.64915,0.42753,0.87991,1.93958,0.85071,1.08238,0.0049015,0.0049015,0.0049015
311,225789,0.88116,2.00517,0.94517,1.05554,0.70493,0.62841,0.67749,0.51538,0.70432,0.60587,0.64933,0.42752,0.87971,1.93874,0.85036,1.08204,0.004885,0.004885,0.004885
312,226506,0.8787,2.0052,0.94073,1.05417,0.70801,0.62666,0.67758,0.51512,0.70489,0.60532,0.64952,0.42777,0.8795,1.93824,0.85036,1.08169,0.0048685,0.0048685,0.0048685
313,227224,0.88183,2.01581,0.94399,1.0561,0.70789,0.62503,0.67783,0.51517,0.7088,0.60176,0.64981,0.42814,0.87899,1.93784,0.8501,1.08122,0.004852,0.004852,0.004852
314,227942,0.876,2.0099,0.94208,1.05558,0.70697,0.62476,0.67869,0.51597,0.70961,0.60097,0.65019,0.4282,0.87931,1.93817,0.85002,1.08145,0.0048355,0.0048355,0.0048355
315,228660,0.87903,2.00859,0.94448,1.05687,0.7104,0.62287,0.67867,0.5159,0.71289,0.59828,0.65008,0.42811,0.87947,1.93821,0.84965,1.08171,0.004819,0.004819,0.004819
316,229377,0.87865,2.00151,0.93714,1.05502,0.70984,0.62333,0.67915,0.51639,0.7104,0.60093,0.65076,0.4285,0.87913,1.93751,0.84953,1.0816,0.0048025,0.0048025,0.0048025
317,230094,0.87938,2.00915,0.94126,1.05468,0.70933,0.62564,0.67905,0.51632,0.70973,0.60152,0.65049,0.42837,0.87941,1.93672,0.8491,1.08167,0.004786,0.004786,0.004786
318,230811,0.87652,2.00817,0.93788,1.05465,0.71063,0.62612,0.67918,0.51668,0.7084,0.60211,0.6502,0.42855,0.87948,1.93657,0.8492,1.08172,0.0047695,0.0047695,0.0047695
319,231529,0.87791,2.00463,0.93921,1.05376,0.70443,0.63118,0.67955,0.51679,0.71047,0.60093,0.65061,0.4286,0.87944,1.93639,0.84915,1.08197,0.004753,0.004753,0.004753
320,232247,0.88135,2.0119,0.94076,1.05506,0.70504,0.63096,0.68001,0.51708,0.69639,0.60766,0.65022,0.42868,0.87952,1.93761,0.84854,1.08178,0.0047365,0.0047365,0.0047365
321,232964,0.88107,2.00317,0.93885,1.05429,0.69953,0.63295,0.67917,0.51676,0.70457,0.60154,0.65011,0.4284,0.87925,1.93638,0.84769,1.0816,0.00472,0.00472,0.00472
322,233681,0.87914,2.00751,0.93435,1.05299,0.70728,0.62792,0.67979,0.51678,0.70478,0.60232,0.65013,0.4286,0.87915,1.93627,0.84751,1.0814,0.0047035,0.0047035,0.0047035
323,234398,0.87643,2.00375,0.94298,1.05469,0.70347,0.62983,0.67925,0.51647,0.70085,0.60354,0.65,0.42842,0.87918,1.93605,0.84705,1.08164,0.004687,0.004687,0.004687
324,235114,0.88032,2.00712,0.93756,1.05353,0.71252,0.62386,0.67941,0.51655,0.69744,0.60712,0.6498,0.42844,0.87921,1.93597,0.84657,1.08164,0.0046705,0.0046705,0.0046705
325,235832,0.87855,2.00941,0.9379,1.05443,0.71369,0.62215,0.67948,0.51669,0.70038,0.60457,0.65005,0.42849,0.87944,1.93557,0.84603,1.08207,0.004654,0.004654,0.004654
326,236548,0.87904,2.00768,0.93909,1.05586,0.71081,0.62513,0.67942,0.51699,0.70329,0.60304,0.65056,0.42887,0.87928,1.93547,0.84649,1.08209,0.0046375,0.0046375,0.0046375
327,237265,0.87389,1.99435,0.93447,1.0532,0.71461,0.62302,0.67948,0.51717,0.70778,0.60197,0.65092,0.42924,0.87915,1.93528,0.8458,1.08196,0.004621,0.004621,0.004621
328,237982,0.87337,1.99845,0.93603,1.05321,0.71177,0.62378,0.67922,0.51736,0.70827,0.60201,0.65131,0.4296,0.87918,1.93562,0.8457,1.0821,0.0046045,0.0046045,0.0046045
329,238700,0.87793,2.00047,0.93504,1.05352,0.71275,0.62545,0.67937,0.51744,0.71022,0.60184,0.65095,0.42952,0.87893,1.93472,0.84531,1.08186,0.004588,0.004588,0.004588
330,239420,0.87908,2.01071,0.93219,1.05316,0.71198,0.62455,0.68009,0.51777,0.71384,0.60236,0.6518,0.42986,0.87888,1.93376,0.84466,1.08165,0.0045715,0.0045715,0.0045715
331,240138,0.87414,1.99846,0.93496,1.05279,0.71408,0.62404,0.67988,0.51786,0.71372,0.60456,0.65194,0.43008,0.87848,1.93404,0.84422,1.08112,0.004555,0.004555,0.004555
332,240856,0.87438,1.99912,0.93442,1.05265,0.71623,0.62292,0.68055,0.51827,0.71497,0.60141,0.65258,0.43041,0.87796,1.93358,0.84388,1.0807,0.0045385,0.0045385,0.0045385
333,241573,0.87711,1.99697,0.93374,1.05288,0.71315,0.62488,0.68182,0.51901,0.71473,0.60371,0.65412,0.43145,0.87803,1.93314,0.84335,1.08052,0.004522,0.004522,0.004522
334,242290,0.86849,1.98768,0.93189,1.05065,0.71193,0.62843,0.68189,0.51949,0.7109,0.60455,0.65354,0.43147,0.87792,1.93189,0.843,1.08041,0.0045055,0.0045055,0.0045055
335,243007,0.87321,1.9901,0.92714,1.05158,0.71143,0.62844,0.68242,0.51995,0.71003,0.60493,0.65402,0.43195,0.87743,1.93154,0.84291,1.07994,0.004489,0.004489,0.004489
336,244027,0.87238,1.99151,0.92706,1.05068,0.71102,0.62841,0.68234,0.52015,0.70677,0.60699,0.65431,0.43188,0.87723,1.93133,0.84228,1.08004,0.0044725,0.0044725,0.0044725
337,245697,0.87133,1.99079,0.92537,1.04991,0.71125,0.62826,0.68203,0.51978,0.7082,0.60601,0.65393,0.43158,0.87731,1.93079,0.84189,1.08021,0.004456,0.004456,0.004456
338,246983,0.86993,1.98518,0.92414,1.04833,0.71105,0.6289,0.68233,0.51965,0.70506,0.60804,0.65429,0.43178,0.87728,1.93035,0.84126,1.08019,0.0044395,0.0044395,0.0044395
339,247702,0.87149,1.99423,0.9296,1.05082,0.71058,0.62881,0.68229,0.51973,0.70546,0.60783,0.6543,0.43176,0.87696,1.92971,0.84091,1.07996,0.004423,0.004423,0.004423
340,248419,0.8718,1.99002,0.92074,1.05012,0.70747,0.63043,0.68269,0.51996,0.71061,0.60412,0.65452,0.43202,0.87697,1.93098,0.84057,1.07992,0.0044065,0.0044065,0.0044065
341,249137,0.8733,1.99039,0.93003,1.05151,0.71254,0.62748,0.68333,0.52022,0.71149,0.60436,0.65482,0.43221,0.87741,1.9315,0.8399,1.08017,0.00439,0.00439,0.00439
342,249856,0.87131,1.99512,0.9292,1.05266,0.71233,0.62857,0.68324,0.52039,0.71395,0.60352,0.65527,0.43257,0.87747,1.93175,0.83925,1.08028,0.0043735,0.0043735,0.0043735
343,250574,0.87647,1.99536,0.92831,1.05219,0.71209,0.62871,0.68354,0.52056,0.71292,0.60501,0.65493,0.43247,0.87743,1.93139,0.83918,1.08014,0.004357,0.004357,0.004357
344,251291,0.87035,1.98918,0.92651,1.04907,0.71127,0.63034,0.68349,0.52089,0.7152,0.60396,0.65486,0.43243,0.87758,1.93133,0.83881,1.07994,0.0043405,0.0043405,0.0043405
345,252011,0.86965,1.98749,0.92451,1.05135,0.71465,0.62902,0.68335,0.52063,0.7184,0.60343,0.65445,0.43257,0.87783,1.93127,0.83844,1.08007,0.004324,0.004324,0.004324
346,252727,0.87122,1.99273,0.92473,1.0488,0.71399,0.62728,0.68303,0.52052,0.71916,0.60381,0.65487,0.43268,0.87787,1.93159,0.83788,1.08002,0.0043075,0.0043075,0.0043075
347,253443,0.87213,1.99361,0.92472,1.05131,0.71189,0.62712,0.6832,0.5207,0.72109,0.60349,0.65501,0.43245,0.87825,1.93096,0.83745,1.08024,0.004291,0.004291,0.004291
348,254161,0.87374,1.99543,0.92365,1.05158,0.71771,0.62407,0.68348,0.5211,0.72542,0.6,0.65507,0.43272,0.8781,1.9304,0.83731,1.08007,0.0042745,0.0042745,0.0042745
349,254881,0.86887,1.97677,0.91847,1.04711,0.72272,0.62215,0.68366,0.52129,0.72357,0.60098,0.65536,0.43293,0.87747,1.93003,0.83767,1.07932,0.004258,0.004258,0.004258
350,255600,0.86748,1.97795,0.92107,1.04877,0.72765,0.61848,0.68381,0.5215,0.72446,0.60183,0.65587,0.43328,0.87762,1.92991,0.83807,1.07939,0.0042415,0.0042415,0.0042415
351,256316,0.87047,1.98721,0.92094,1.04854,0.72277,0.623,0.68419,0.52211,0.72393,0.60268,0.65612,0.43327,0.87714,1.92875,0.83763,1.07884,0.004225,0.004225,0.004225
352,257034,0.86855,1.97748,0.9196,1.04917,0.72002,0.62771,0.68409,0.52191,0.71855,0.60563,0.65586,0.43322,0.87678,1.92837,0.83754,1.07853,0.0042085,0.0042085,0.0042085
353,257751,0.8677,1.98427,0.91634,1.04864,0.71577,0.62879,0.68467,0.52226,0.71655,0.60703,0.6565,0.43361,0.87678,1.92816,0.83773,1.07844,0.004192,0.004192,0.004192
354,258468,0.86308,1.97106,0.91206,1.04817,0.71062,0.6291,0.68357,0.52201,0.71337,0.60642,0.6559,0.43348,0.87625,1.92843,0.83768,1.07809,0.0041755,0.0041755,0.0041755
355,259185,0.86755,1.97943,0.91777,1.04969,0.71264,0.62842,0.68403,0.52228,0.71618,0.60469,0.65607,0.43355,0.87638,1.92815,0.83728,1.07838,0.004159,0.004159,0.004159
356,259903,0.87003,1.99076,0.92463,1.04989,0.71247,0.63037,0.68482,0.52283,0.71761,0.60411,0.6567,0.43394,0.87601,1.92765,0.83708,1.07809,0.0041425,0.0041425,0.0041425
357,260622,0.86472,1.97594,0.91215,1.04711,0.70935,0.63227,0.6849,0.52307,0.71816,0.60454,0.65708,0.43434,0.87566,1.92666,0.83671,1.07787,0.004126,0.004126,0.004126
358,261340,0.86232,1.96865,0.90834,1.04583,0.70968,0.63112,0.68473,0.52273,0.71667,0.60376,0.65681,0.43399,0.87551,1.92626,0.83678,1.07769,0.0041095,0.0041095,0.0041095
359,262057,0.86548,1.98304,0.91409,1.04731,0.71143,0.63001,0.68493,0.52297,0.71912,0.60411,0.65735,0.43439,0.87472,1.92565,0.83625,1.07713,0.004093,0.004093,0.004093
360,262774,0.86549,1.97835,0.91397,1.04669,0.71993,0.62496,0.68517,0.52301,0.71653,0.60435,0.65697,0.43448,0.8743,1.92433,0.83609,1.07688,0.0040765,0.0040765,0.0040765
361,263491,0.86534,1.9744,0.91405,1.04844,0.71992,0.62391,0.68503,0.523,0.72257,0.60126,0.65687,0.43442,0.87436,1.92415,0.83578,1.07696,0.00406,0.00406,0.00406
362,264209,0.86739,1.9824,0.91828,1.04849,0.72144,0.62259,0.68504,0.52304,0.72621,0.5985,0.65709,0.43426,0.87418,1.92437,0.83546,1.07671,0.0040435,0.0040435,0.0040435
363,264925,0.8628,1.96336,0.9059,1.04289,0.72026,0.62326,0.68526,0.52295,0.7196,0.60222,0.65723,0.43418,0.87434,1.92434,0.83545,1.07681,0.004027,0.004027,0.004027
364,265641,0.86092,1.96206,0.90885,1.04564,0.72068,0.62359,0.68536,0.52279,0.7211,0.60187,0.65713,0.43444,0.87443,1.92497,0.83555,1.07686,0.0040105,0.0040105,0.0040105
365,266358,0.86413,1.974,0.90601,1.0445,0.72083,0.62361,0.68505,0.52249,0.71593,0.60557,0.65669,0.43372,0.87437,1.92413,0.8355,1.07663,0.003994,0.003994,0.003994
366,267074,0.8642,1.97112,0.911,1.04637,0.7195,0.62559,0.6855,0.52266,0.71599,0.60503,0.65666,0.43416,0.87433,1.92434,0.83546,1.07671,0.0039775,0.0039775,0.0039775
367,267791,0.86144,1.96757,0.90576,1.04491,0.71751,0.62651,0.68498,0.5227,0.7136,0.60698,0.65655,0.43399,0.87413,1.92402,0.83528,1.07653,0.003961,0.003961,0.003961
368,268508,0.85847,1.96359,0.90276,1.04472,0.71629,0.62753,0.68524,0.52274,0.71132,0.6097,0.65663,0.43407,0.87361,1.92259,0.83504,1.07597,0.0039445,0.0039445,0.0039445
369,269225,0.86496,1.96905,0.90873,1.04744,0.71557,0.62812,0.68547,0.52286,0.70863,0.60994,0.65626,0.43394,0.87348,1.92223,0.83487,1.07587,0.003928,0.003928,0.003928
370,269942,0.85947,1.96275,0.90617,1.04374,0.71128,0.63137,0.68603,0.52308,0.71087,0.60927,0.65644,0.43398,0.87329,1.92128,0.83494,1.07552,0.0039115,0.0039115,0.0039115
371,270658,0.86068,1.9624,0.90754,1.04601,0.7144,0.63093,0.68615,0.52307,0.71161,0.60791,0.65645,0.43431,0.87343,1.92099,0.83504,1.07561,0.003895,0.003895,0.003895
372,271375,0.86076,1.95667,0.9036,1.0446,0.71368,0.63172,0.68599,0.52342,0.71148,0.61108,0.65729,0.43456,0.8735,1.92001,0.83464,1.07556,0.0038785,0.0038785,0.0038785
373,272091,0.85687,1.95142,0.89975,1.04304,0.7143,0.63178,0.68539,0.52368,0.70959,0.61197,0.657,0.4342,0.87343,1.91927,0.8342,1.07547,0.003862,0.003862,0.003862
374,272807,0.85825,1.96251,0.90044,1.0429,0.71665,0.6305,0.68555,0.52398,0.71507,0.6102,0.65717,0.43457,0.873,1.91928,0.8336,1.07512,0.0038455,0.0038455,0.0038455
375,273524,0.86129,1.96356,0.89866,1.0436,0.71764,0.63074,0.68637,0.52396,0.71488,0.61105,0.65779,0.43494,0.87327,1.91931,0.83357,1.07542,0.003829,0.003829,0.003829
376,274242,0.85804,1.94689,0.89702,1.04192,0.71962,0.62991,0.68593,0.52392,0.71489,0.61159,0.65757,0.43522,0.87358,1.91957,0.83322,1.07541,0.0038125,0.0038125,0.0038125
377,274959,0.85851,1.95803,0.90146,1.04245,0.71999,0.63146,0.68569,0.52388,0.71494,0.61062,0.65744,0.43495,0.8733,1.91919,0.83287,1.07507,0.003796,0.003796,0.003796
378,275675,0.8598,1.96404,0.89894,1.04429,0.72089,0.63052,0.68637,0.52433,0.71695,0.60956,0.65805,0.43535,0.87352,1.91911,0.83264,1.07492,0.0037795,0.0037795,0.0037795
379,276392,0.85876,1.96485,0.90249,1.0455,0.72209,0.62905,0.68677,0.52448,0.7171,0.60971,0.6583,0.43549,0.87365,1.9186,0.83215,1.07512,0.003763,0.003763,0.003763
380,277109,0.86074,1.95735,0.89717,1.04472,0.72393,0.62793,0.68721,0.52497,0.71994,0.60815,0.65899,0.43634,0.87374,1.91761,0.83202,1.07552,0.0037465,0.0037465,0.0037465
381,277826,0.85688,1.95088,0.89818,1.04301,0.72473,0.62752,0.68719,0.52508,0.71778,0.60826,0.65896,0.43646,0.87359,1.91739,0.83166,1.07551,0.00373,0.00373,0.00373
382,278544,0.85773,1.95927,0.90002,1.04296,0.72391,0.62885,0.68764,0.5255,0.71964,0.60839,0.65978,0.43651,0.87337,1.91709,0.83109,1.0754,0.0037135,0.0037135,0.0037135
383,279261,0.85655,1.94719,0.8936,1.04188,0.72663,0.62664,0.68784,0.52546,0.71675,0.61045,0.65988,0.43615,0.87271,1.91652,0.83087,1.07504,0.003697,0.003697,0.003697
384,279978,0.85722,1.95597,0.89469,1.04078,0.72528,0.62841,0.68846,0.52617,0.7207,0.608,0.66044,0.43686,0.87255,1.91581,0.83012,1.07498,0.0036805,0.0036805,0.0036805
385,280695,0.85716,1.94528,0.89283,1.0413,0.72451,0.62719,0.68826,0.52637,0.72305,0.60709,0.66084,0.4371,0.87214,1.91554,0.82989,1.07474,0.003664,0.003664,0.003664
386,281411,0.8598,1.95374,0.88913,1.04124,0.7259,0.62619,0.68806,0.52611,0.71924,0.60932,0.66037,0.4368,0.87193,1.91462,0.82977,1.07418,0.0036475,0.0036475,0.0036475
387,282128,0.85818,1.94991,0.89191,1.0405,0.72402,0.6269,0.68806,0.52614,0.71783,0.61012,0.66053,0.4368,0.87214,1.91505,0.8296,1.07393,0.003631,0.003631,0.003631
388,282844,0.85445,1.94548,0.89121,1.0414,0.72235,0.62952,0.6882,0.5262,0.71365,0.61357,0.66059,0.43691,0.87205,1.91436,0.82957,1.0736,0.0036145,0.0036145,0.0036145
389,283564,0.85767,1.95309,0.89205,1.04285,0.72055,0.63158,0.68829,0.52625,0.71712,0.61311,0.66092,0.4372,0.87238,1.91313,0.82908,1.07368,0.003598,0.003598,0.003598
390,284284,0.85588,1.95296,0.89202,1.04167,0.72364,0.63012,0.6892,0.52704,0.7171,0.61334,0.66242,0.43813,0.87254,1.9129,0.82873,1.07382,0.0035815,0.0035815,0.0035815
391,285003,0.8521,1.93978,0.88636,1.03806,0.7146,0.63407,0.68943,0.52685,0.71743,0.61248,0.66175,0.43792,0.8724,1.91265,0.82862,1.07349,0.003565,0.003565,0.003565
392,285722,0.85111,1.93986,0.88774,1.03703,0.70901,0.63872,0.68939,0.52719,0.7109,0.61499,0.66231,0.43803,0.87209,1.91301,0.82823,1.07302,0.0035485,0.0035485,0.0035485
393,286441,0.85447,1.9457,0.89206,1.0408,0.70825,0.63965,0.68943,0.52734,0.70183,0.62095,0.66203,0.43785,0.87204,1.91243,0.828,1.07313,0.003532,0.003532,0.003532
394,287160,0.85402,1.94349,0.88171,1.03957,0.71033,0.6381,0.68919,0.52708,0.71582,0.61297,0.66206,0.43761,0.87175,1.91238,0.82798,1.07293,0.0035155,0.0035155,0.0035155
395,287877,0.85094,1.93986,0.88485,1.03879,0.71002,0.63945,0.68969,0.52753,0.71036,0.61883,0.66274,0.43789,0.87134,1.91215,0.82747,1.07279,0.003499,0.003499,0.003499
396,288595,0.85244,1.94659,0.88768,1.0388,0.70956,0.64326,0.69058,0.52798,0.7035,0.62269,0.66327,0.43834,0.87114,1.91128,0.82727,1.07263,0.0034825,0.0034825,0.0034825
397,289312,0.8504,1.93727,0.88331,1.03736,0.71598,0.63943,0.69079,0.52817,0.71219,0.61702,0.66283,0.43837,0.87128,1.91131,0.82693,1.07271,0.003466,0.003466,0.003466
398,290029,0.84983,1.93185,0.87728,1.03641,0.71673,0.64008,0.69049,0.52793,0.70674,0.62132,0.66263,0.43833,0.87091,1.91161,0.82646,1.07239,0.0034495,0.0034495,0.0034495
399,290744,0.8543,1.94693,0.88392,1.03873,0.71772,0.64011,0.69059,0.52798,0.71626,0.61625,0.66267,0.43867,0.87067,1.91053,0.82638,1.07197,0.003433,0.003433,0.003433
400,291460,0.85454,1.94864,0.88058,1.03952,0.71787,0.64006,0.69067,0.52783,0.71307,0.61774,0.66269,0.4384,0.87037,1.91032,0.82615,1.0717,0.0034165,0.0034165,0.0034165
401,292178,0.84607,1.93319,0.88014,1.03591,0.71539,0.64148,0.69115,0.52835,0.7109,0.61919,0.66291,0.43872,0.8702,1.90978,0.82569,1.07144,0.0034,0.0034,0.0034
402,292895,0.85114,1.94204,0.88282,1.03914,0.71827,0.63942,0.69124,0.52853,0.7139,0.61695,0.66284,0.43853,0.87009,1.90928,0.82513,1.07146,0.0033835,0.0033835,0.0033835
403,293612,0.84926,1.93936,0.87918,1.03807,0.72246,0.63615,0.69111,0.52854,0.7132,0.61934,0.66356,0.43844,0.87085,1.90912,0.82451,1.07201,0.003367,0.003367,0.003367
404,294328,0.85105,1.93964,0.8796,1.03742,0.72516,0.63532,0.69174,0.52886,0.71304,0.61735,0.66273,0.43875,0.87048,1.90879,0.82437,1.07178,0.0033505,0.0033505,0.0033505
